"gene" "delta_mean" "pooled_sd" "effect_size" "confidence_interval_95_lower" "confidence_interval_95_upper" "abs_effect_ntile" "logFC" "t.ord" "t.mod" "p.ord" "p.mod" "q.ord" "q.mod" "df.r" "df.0" "s2.0" "s2" "s2.post" "protein"
"HSPA13" 0.0926415516864568 0.382377027585496 0.242278026667653 -0.519368180675711 1.00392423401102 14 -0.0950374538852445 -0.651687440350483 -0.640821165243388 0.519564565293606 0.52599490970465 0.125804267424583 0.12464241137858 30 3.52904206673877 0.193722553388551 0.146212191225119 0.151212813263381 "P48723"
"HSPA4" 1.56824370194132 0.847603919369169 -1.85020817637145 -2.73815957638155 -0.962256776361338 94 1.60880172871567 4.97675107874743 5.17982385211618 2.48771516571933e-05 1.04103225255304e-05 8.62916472093218e-05 4.74646164634223e-05 30 3.52904206673877 0.193722553388551 0.718432404129977 0.663204964812955 "P34932"
"HSPA5" 0.167853357077799 0.166325355872665 -1.009186820597 -1.80889834030074 -0.209475300893258 61 0.172194392174639 2.71454405088279 2.12502192603889 0.0108957550806635 0.0410389075491875 0.00586697347114633 0.0169140768254001 30 3.52904206673877 0.193722553388551 0.0276641240061687 0.0451423204205048 "P11021"
"HSPA8" 1.08731642680876 0.915183826346695 -1.18808527369763 -2.00287402978755 -0.373296517607709 69 1.11543667922622 3.19575102036062 3.33344775210101 0.00327425201009418 0.00210151551241668 0.00218999841667584 0.00152543010175854 30 3.52904206673877 0.193722553388551 0.837561436006578 0.769795273870527 "P11142"
"HSPG2" 0.111394743284211 0.218835045787361 0.509035209069993 -0.260715361074321 1.27878577921431 34 -0.114275641817423 -1.36921972252214 -1.19151648810983 0.181094835968651 0.241817073537344 0.0577160730394399 0.0704066165404238 30 3.52904206673877 0.193722553388551 0.0478887772647565 0.0632382623370657 "P98160"
"HTRA1" 0.427803596006183 0.466661752572203 -0.916731644811606 -1.70951912721315 -0.123944162410064 56 0.438867482109791 2.46585506458282 2.48031285571925 0.0196072509032917 0.0183135707407214 0.00943390662933843 0.00887691996516944 30 3.52904206673877 0.193722553388551 0.21777319131376 0.215241782489106 "Q92743"
"HYOU1" 0.145140099763744 0.303017216935389 0.478983013677049 -0.289572281278434 1.24753830863253 31 -0.148893723033496 -1.28838433450982 -1.21914494490882 0.207460577825854 0.231296912159872 0.0636701502920924 0.0679722930092689 30 3.52904206673877 0.193722553388551 0.0918194337592683 0.1025450726006 "Q9Y4L1"
"ICAM1" 0.212525142245839 0.402653375558473 -0.527811649290336 -1.29834492163959 0.242721623058917 35 0.218021482131507 1.41972521175033 1.40538626955753 0.165996326272657 0.169105122752626 0.0538241532136049 0.0537526460627965 30 3.52904206673877 0.193722553388551 0.162129740848633 0.165454988382936 "P05362"
"ICAM2" 0.0810527942431569 0.504524152024353 0.160651960699881 -0.599656030344775 0.920959951744536 9 -0.0831489871977212 -0.43212695140285 -0.437665577501942 0.668739384374845 0.664435221574389 0.151312053697911 0.14710349838772 30 3.52904206673877 0.193722553388551 0.254544619975892 0.248142897220274 "P13598"
"ICOSLG" 0.200596602197388 0.529750330088492 0.378662533657845 -0.386418644201518 1.14374371151721 23 -0.205784445357665 -1.01853899303306 -1.03555683279741 0.316566061286964 0.307820347669271 0.0866372007125346 0.0824055745234217 30 3.52904206673877 0.193722553388551 0.280635412228866 0.271487547688701 "O75144"
"IDH1" 0.736395411353505 0.531198615255547 -1.38629015627091 -2.22024365118511 -0.552336661356719 77 0.75544012026782 3.72888906166693 3.79196716672943 0.000799716661767014 0.00059429072832511 0.000731787692634773 0.000585745881846202 30 3.52904206673877 0.193722553388551 0.282171968849411 0.272862376666058 "O75874"
"IDS" 0.660761521380531 0.45860515866398 1.44080699681939 0.601150721461429 2.28046327217736 81 -0.677850181416235 -3.87553026046525 -3.89172528529969 0.000536961337462934 0.00044847029820954 0.000576188753856761 0.000477605025303816 30 3.52904206673877 0.193722553388551 0.210318691553215 0.208571893371151 "P22304"
"IFI30" 0.0126082568945173 0.346865611536466 0.0363491118034678 -0.722960984668325 0.795659208275261 2 -0.0129343325038582 -0.0977730418066764 -0.0947772375376968 0.922762845356282 0.925055930070159 0.191691217775939 0.187974663821857 30 3.52904206673877 0.193722553388551 0.120315752466567 0.128042059944208 "P13284"
"IGF2" 0.307550842284138 0.482826998277388 0.636979380567794 -0.138646701990659 1.41260546312625 41 -0.315504743377693 -1.71336818195112 -1.72881376583885 0.0969623404077965 0.0930419032311257 0.0349332755545889 0.0330287800733792 30 3.52904206673877 0.193722553388551 0.233121910265552 0.228974998237925 "P01344"
"IGF2R" 0.0569187851565646 0.270336026482281 0.210548279107355 -0.550513607833504 0.971610166048213 12 -0.0583908227037172 -0.566339717096558 -0.522744379613392 0.575375521728284 0.604589542956155 0.135390203062925 0.137398304244178 30 3.52904206673877 0.193722553388551 0.0730815672142288 0.0857794282009696 "P11717"
"IGFALS" 0.394744440372475 0.530514147573588 0.744079007464584 -0.0374293231780666 1.52558733810723 47 -0.404953348313143 -2.00144829666413 -2.03510858821316 0.0544605843492755 0.0498075418778088 0.0214895369807271 0.0199093927443297 30 3.52904206673877 0.193722553388551 0.281445260775731 0.272212157009707 "P35858"
"IGFBP2" 0.90968487071126 0.591347922397969 -1.53832428635651 -2.3886260304611 -0.688022542251918 86 0.933211203574482 4.13783548757335 4.23852018973614 0.000261097550810422 0.000166078070271574 0.000375822523855327 0.000239909080199428 30 3.52904206673877 0.193722553388551 0.349692365324394 0.333276029111527 "P18065"
"IGFBP3" 0.408634763667404 0.43556721294295 -0.938166949955728 -1.73250577522758 -0.143828124683881 58 0.419202904107079 2.52351245652479 2.52071446969618 0.0171499696304625 0.0166419480353407 0.00852665442089242 0.00817529592116548 30 3.52904206673877 0.193722553388551 0.189718796990889 0.190140205533495 "P17936"
"IGFBP4" 0.0716292599618116 0.458317913772293 -0.156287279657586 -0.916538933599769 0.603964374284597 9 0.0734817408228931 0.420386688137866 0.42211752526573 0.67719900066747 0.675633753029067 0.152303450286404 0.148456435201158 30 3.52904206673877 0.193722553388551 0.210055310084587 0.208336233669239 "P22692"
"IGFBP5" 0.88709984290826 0.531766101485737 -1.66821435294528 -2.53354947201526 -0.802879233875296 90 0.910042080224854 4.48721807990518 4.56348786144289 9.86642754528317e-05 6.44107514025095e-05 0.000198241615338256 0.000134250556634927 30 3.52904206673877 0.193722553388551 0.282775186689339 0.273402103842331 "P24593"
"IGFBP6" 0.11394055619131 0.360993261312338 0.315630701185655 -0.44767735581578 1.07893875818709 19 -0.116887294713499 -0.848993887645734 -0.828055475496888 0.402608766463387 0.41349452984505 0.104255098928542 0.104195022884836 30 3.52904206673877 0.193722553388551 0.130316134712918 0.136989869034411 "P24592"
"IGFBP7" 0.0994985280586323 0.401179765725967 0.248014821681202 -0.513745720467589 1.00977536382999 15 -0.102071765853252 -0.667118461106335 -0.660081418911617 0.509795597548358 0.51371089406742 0.124042973183118 0.122668579165722 30 3.52904206673877 0.193722553388551 0.160945204427942 0.164395128320427 "Q16270"
"IGHA1" 0.19683534360278 0.888777340362838 0.221467553979744 -0.539786225543571 0.982721333503059 13 -0.201925912833886 -0.595710743392029 -0.620882717602462 0.555836477703932 0.538874946475098 0.132015207310492 0.12660538028044 30 3.52904206673877 0.193722553388551 0.789925160742439 0.727172873413049 "P01876"
"IGHG1" 0.104911977024556 0.747283269911927 0.140391175941783 -0.619668384071022 0.900450735954588 8 -0.107625217809674 -0.377628823198228 -0.39131795124234 0.708364939641088 0.698038079982551 0.157460308749274 0.152232986354105 30 3.52904206673877 0.193722553388551 0.558432285490261 0.520045385435853 "P01857"
"IGHG2" 0.723314735200677 0.686504099995168 1.05362041567671 0.250367978670124 1.8568728526833 63 -0.742021150766211 -2.83406300289568 -2.92621030222379 0.00814378384575806 0.00611828769387661 0.00463619300930616 0.00360184332486481 30 3.52904206673877 0.193722553388551 0.471287879310175 0.442073214915776 "P01859"
"IGHG3" 0.150614003997683 0.69991533927963 0.215188888634301 -0.545953371853599 0.976331149122201 13 -0.154509193756244 -0.5788221819155 -0.598165936510952 0.567029978204109 0.553748670525121 0.13427971217585 0.128738332892347 30 3.52904206673877 0.193722553388551 0.489881482158919 0.458709779848112 "P01860"
"IGHM" 0.628100494970063 0.722164421264977 -0.869747216111605 -1.6592496998282 -0.0802447323950076 54 0.644344473288254 2.33947479602534 2.42092461860298 0.0261595270278501 0.0210505883068765 0.01189577126687 0.00997170198564071 30 3.52904206673877 0.193722553388551 0.52152145134098 0.487019538104028 "P01871"
"IGHV3-30" 1.43472978519555 1.25563544291068 -1.14263243626646 -1.95338546349598 -0.331879409036941 66 1.47183486584716 3.07349047659774 3.22600943822243 0.00447632696747291 0.0028011374131276 0.00279357581141894 0.00189883509613656 30 3.52904206673877 0.193722553388551 1.5766203654935 1.43106581779109 "P01768"
"IGKC" 0.217380896912063 0.721673890630218 0.301217627150444 -0.461729704020941 1.06416495832183 19 -0.223002816659789 -0.810225124936298 -0.838409594911027 0.42419155324306 0.407738222685711 0.109086393516987 0.103279639083616 30 3.52904206673877 0.193722553388551 0.520813204417356 0.486385836500909 "P01834"
"IGKV2-28" 0.684896087628324 0.674129270429394 1.01597144297276 0.215728125676332 1.81621476026918 61 -0.70260891748078 -2.73279355229494 -2.81924029011595 0.0104256834818578 0.00802007952087289 0.00567532235347557 0.00448326011084779 30 3.52904206673877 0.193722553388551 0.454450273249667 0.427007822328364 "A0A075B6P5"
"IGKV3-20" 0.137018845900502 0.589946613651279 0.232256347828609 -0.529196507167061 0.993709202824279 14 -0.140562436742756 -0.624730797519682 -0.639839096788648 0.536870703243865 0.52662544506064 0.128948016551079 0.12464241137858 30 3.52904206673877 0.193722553388551 0.348037006958612 0.331794902663757 "P01619"
"IGLC2" 0.572065438704262 0.756645597802609 0.75605467125641 -0.0261650985317573 1.53827444104458 48 -0.58686023453282 -2.03366083277538 -2.10839826871807 0.0509132333177784 0.042549082614493 0.0205241658513554 0.0173891259958822 30 3.52904206673877 0.193722553388551 0.572512560674067 0.532643665299423 "P0DOY2"
"IGLL5" 0.295155719037905 0.622112355863589 0.474441178118353 -0.29393964264364 1.24282199888035 31 -0.30278905659923 -1.2761675551739 -1.31109446872803 0.211688179739324 0.198734545856731 0.0648342077673315 0.0605331985966717 30 3.52904206673877 0.193722553388551 0.387023783318145 0.366678192453484 "B9A064"
"IGLON5" 0.17566674789329 0.418693742927152 0.419559047300723 -0.346842110106547 1.18596020470799 26 -0.180209853442254 -1.12854378654142 -1.12235518844056 0.268034688055338 0.269684684358386 0.0762950349953721 0.0749467404176614 30 3.52904206673877 0.193722553388551 0.175304450366348 0.177243016348207 "A6NGN9"
"IL18BP" 0.0158090535130341 0.537256669376583 0.0294255137518879 -0.729866012552715 0.788717040056491 2 -0.0162179083452677 -0.0791497190303221 -0.0805561428437038 0.937439148447147 0.93627387195093 0.194469168321508 0.189989580173068 30 3.52904206673877 0.193722553388551 0.288644728789619 0.278653857311993 "O95998"
"IL1RAP" 0.23960072941502 0.66680383699161 -0.359327160587462 -1.12383064322489 0.405176322049968 22 0.245797300003339 0.96653006775919 0.996578889482011 0.341506608210306 0.326107206111778 0.0917788665079687 0.086665015840046 30 3.52904206673877 0.193722553388551 0.444627357026734 0.418218800378336 "Q9NPH3"
"IL6ST" 0.276075885269097 0.296866084537566 0.929967751955048 0.136226204693478 1.72370929921662 57 -0.283215778853643 -2.50145798286293 -2.357234448543 0.0180543431308963 0.0243954126366665 0.00888741836903381 0.0111695958655257 30 3.52904206673877 0.193722553388551 0.0881294721486651 0.0992434915981438 "P40189"
"IMPG1" 0.16628132879355 0.54847280723473 0.30317150932587 -0.459823745096215 1.06616676374796 19 -0.170581707986487 -0.815480741762815 -0.831203130421693 0.421224700274154 0.411739311383036 0.108510515655253 0.103932234593572 30 3.52904206673877 0.193722553388551 0.300822420275945 0.289549806676207 "Q17R60"
"IMPG2" 0.55509159190568 0.676862483765327 0.820095078719319 0.0338900430269174 1.60630011441172 51 -0.569447408937723 -2.20591883649338 -2.27613693437924 0.0351900754507744 0.0293480931229322 0.0151698281276386 0.0128972635409312 30 3.52904206673877 0.193722553388551 0.458142821928968 0.430311718102021 "Q9BZV3"
"ISLR" 0.0194953240357581 0.336196950674578 0.0579878074344246 -0.701405524660689 0.817381139529538 3 -0.019999513450476 -0.155977520199615 -0.150428053068224 0.877095603427108 0.881328242383495 0.185596707959915 0.181875434192962 30 3.52904206673877 0.193722553388551 0.113028389642884 0.12152171605024 "O14498"
"ITGBL1" 0.0411982031581885 0.718703542015874 -0.0573229443709609 -0.816713150562546 0.702067261820624 3 0.0422636739295207 0.154189149566207 0.159525075622745 0.878493208873128 0.874212321597504 0.185596707959915 0.181117647865558 30 3.52904206673877 0.193722553388551 0.516534781306164 0.48255773150822 "O95965"
"ITIH1" 0.349285634896287 0.740830226211626 -0.471478649949833 -1.23974654010455 0.29678924020488 31 0.358318884074639 1.26819884903219 1.31372079345359 0.21448079235292 0.19785866413669 0.0654208386770479 0.0603924913060983 30 3.52904206673877 0.193722553388551 0.548829424068769 0.511453256794917 "P19827"
"ITIH2" 0.21770551183243 0.668951619888553 0.325442835266173 -0.438120338120972 1.08900600865332 20 -0.223335826793613 -0.87538689006225 -0.902743220748497 0.38831854442685 0.373102207031482 0.10128126166005 0.0961760987116625 30 3.52904206673877 0.193722553388551 0.447496269751519 0.420785750593384 "P19823"
"ITIH3" 0.464882767705526 0.833619441553014 -0.557667857217269 -1.32950231079143 0.214166596356896 37 0.476905597904807 1.50003342620168 1.56042987399711 0.144057307943386 0.128048642632644 0.0481766943005595 0.0428083889883652 30 3.52904206673877 0.193722553388551 0.694921373335159 0.642168547415744 "Q06033"
"ITIH4" 0.0822917049318214 0.527789888323348 0.155917547403647 -0.604329405320785 0.91616450012808 9 -0.0844199386800581 -0.419392170106254 -0.426280287659795 0.677917604104304 0.672628013008505 0.152303450286404 0.148242500033675 30 3.52904206673877 0.193722553388551 0.278562166216372 0.269632517644867 "Q14624"
"ITIH5" 0.208645067884053 0.344955386108154 0.604846528816445 -0.169184983408235 1.37887804104112 40 -0.214041061018986 -1.62693617572662 -1.5756934888659 0.114210232468286 0.124486240237454 0.0400823011381185 0.0419458716505346 30 3.52904206673877 0.193722553388551 0.118994218405025 0.126859621693592 "Q86UX2"
"ITM2B" 0.0125860924435638 0.694632869418154 -0.0181190568394874 -0.777388661928982 0.741150548250007 1 0.0129115948343455 0.0487372376921663 0.0503489141001711 0.961451730029044 0.960143099055919 0.198621770465833 0.194023590317055 30 3.52904206673877 0.193722553388551 0.482514823276098 0.452118486066299 "Q9Y287"
"KIT" 0.321587769408831 0.372195742535953 0.864028608220221 0.0749150587584566 1.65314215768199 53 -0.329904694479749 -2.32409269559154 -2.2768433211566 0.0270802061447312 0.0293013063463534 0.0122398074917399 0.0128972635409312 30 3.52904206673877 0.193722553388551 0.138529670761889 0.144338903372423 "P10721"
"KLKB1" 0.0840529010637826 0.580438378599671 0.144809344389948 -0.615301545442611 0.904920234222506 8 -0.0862266829878458 -0.389512958654603 -0.398528551104989 0.699648189304199 0.692767280596955 0.155987629345839 0.151536517833327 30 3.52904206673877 0.193722553388551 0.336908711351415 0.321837896807419 "P03952"
"KNG1" 0.239566277761691 0.461805556073844 0.518760059533333 -0.251392454656433 1.2889125737231 34 -0.245761957358977 -1.39537794658156 -1.40215591618577 0.173146113036976 0.170059564122288 0.0557786908003501 0.053823970828606 30 3.52904206673877 0.193722553388551 0.213264371620673 0.211207530913311 "P01042"
"KREMEN1" 0.371566620193702 0.333541064126372 1.11400562076795 0.305723453314289 1.92228778822161 65 -0.381176101750436 -2.99648912251621 -2.88600952520557 0.00543776475790477 0.0067769823216578 0.00325729902831667 0.00384732610159007 30 3.52904206673877 0.193722553388551 0.111249641458553 0.119930186968564 "Q96MU8"
"KRT1" 0.175201729970085 1.19015733491592 -0.147208881405973 -0.907348313721446 0.612930550909501 8 0.179732809193449 0.39596731259461 0.415282452979131 0.6949313387477 0.680580771144771 0.15516794045092 0.149318561970539 30 3.52904206673877 0.193722553388551 1.41647448185415 1.28777581566047 "P04264"
"KRT10" 0.190647371657888 1.11235137215466 -0.171391321510754 -0.931844517549629 0.589061874528121 10 0.195577907131798 0.461014038911777 0.482948876060184 0.648113470533347 0.632270615768523 0.148493218544633 0.142358617730808 30 3.52904206673877 0.193722553388551 1.23732557513435 1.12748292119315 "P13645"
"KRT14" 0.378153423634981 1.33257986375186 -0.283775429842002 -1.0463085566209 0.478757696936896 18 0.387933253556575 0.76330852637237 0.801827839214627 0.451240674527921 0.428299053165214 0.113882585893832 0.107092289964025 30 3.52904206673877 0.193722553388551 1.77576909327694 1.60925348630876 "P02533"
"KRT2" 0.0512088934125582 1.02352940925138 0.0500316775948947 -0.709326612680451 0.809389967870241 3 -0.0525332613456416 -0.134576859307938 -0.140749680123853 0.893845276785247 0.888909906463548 0.187776206887757 0.182922564146961 30 3.52904206673877 0.193722553388551 1.04761245160248 0.957737728514298 "P35908"
"KRT5" 0.169771521817996 1.04921691602806 -0.161807838993568 -0.922131008691629 0.598515330704492 9 0.174162164623634 0.435236071024348 0.455434177576959 0.666506386575718 0.651732669688217 0.151082785311571 0.145617000121238 30 3.52904206673877 0.193722553388551 1.10085613687942 1.0053773406192 "P13647"
"KRT6A" 0.819883110838586 0.815446917413189 -1.00544019890279 -1.80485942456215 -0.20602097324344 61 0.841086984394756 2.70446626407133 2.81134652517749 0.0111637441451146 0.00818039723185071 0.00595483831410859 0.00453810368321747 30 3.52904206673877 0.193722553388551 0.664953675118672 0.61535504810058 "P02538"
"KRT9" 0.0770112142782441 1.05997324355967 -0.0726539228666002 -0.832125372284814 0.686817526551613 5 0.0790028836130263 0.19542692201842 0.204538032527733 0.84637636491245 0.83916964187532 0.181456788154709 0.176165446612748 30 3.52904206673877 0.193722553388551 1.1235432770624 1.025676584604 "P35527"
"L1CAM" 0.415509306174095 0.32944042241984 1.26125781141869 0.439686578336213 2.08282904450116 72 -0.426255236506184 -3.39257292974822 -3.26055420816074 0.00196154022072312 0.0025549327610471 0.00146286342965985 0.00176665924066466 30 3.52904206673877 0.193722553388551 0.108530991924162 0.117497684248404 "P32004"
"LAMP1" 0.461197435419365 0.309095821436223 1.49208563634538 0.646901674854705 2.33726959783605 84 -0.4731249553009 -4.01346123917173 -3.8125632230921 0.000367972287628015 0.000560830524117586 0.000481445157150633 0.000556634445272132 30 3.52904206673877 0.193722553388551 0.0955402268293336 0.105874239949902 "P11279"
"LAMP2" 0.230653097716005 0.333745557073298 0.69110462394964 -0.0873857111162065 1.46959495901549 44 -0.236618264036246 -1.85895604975329 -1.7906034166366 0.0728680196245713 0.0823901401604617 0.0273080353042697 0.0296077208597409 30 3.52904206673877 0.193722553388551 0.111386096866166 0.120052279995267 "P13473"
"LBP" 0.533575955411873 0.876203747151566 0.608963334323169 -0.165268042442176 1.38319471108851 40 -0.547375333569077 -1.63800969518688 -1.70653293546773 0.111867538042306 0.0971562571318972 0.0394882310520987 0.0342394046000888 30 3.52904206673877 0.193722553388551 0.767733006522446 0.707316516488964 "P18428"
"LCAT" 0.128793958373398 0.504881697964589 0.255097300798634 -0.506808061761617 1.01700266335888 16 -0.132124836607192 -0.686169147422622 -0.695004294550495 0.497875748919974 0.49184134780505 0.122623533752733 0.11880750258538 30 3.52904206673877 0.193722553388551 0.254905528939606 0.24846581932732 "P04180"
"LCN1" 0.731994130811407 1.61062861471377 -0.454477291738352 -1.22211046487674 0.313155881400034 29 0.750925013504806 1.22246803403542 1.28673235798038 0.231048426167538 0.207000984979581 0.0692006594212803 0.0625289377271105 30 3.52904206673877 0.193722553388551 2.59412453453479 2.34147432306478 "P31025"
"LCN2" 0.227983829364918 0.640306567947501 -0.356054179009469 -1.12046282677016 0.408354468751218 22 0.233879962882977 0.957726293780124 0.985474109206315 0.345855905707435 0.331449642346447 0.0926139829532666 0.0875205659730166 30 3.52904206673877 0.193722553388551 0.409992500956708 0.387229376939617 "P80188"
"LCP1" 0.291721271985293 0.389090432890263 -0.749751850278901 -1.53159585264032 0.0320921520825197 47 0.299265787640085 2.01670729668168 1.9876704946231 0.0527540560828057 0.0550650739401419 0.0210951970264739 0.0216549949411187 30 3.52904206673877 0.193722553388551 0.151391364966732 0.155846861917056 "P13796"
"LDHA" 0.76196054850877 0.399680307696514 -1.90642504480692 -2.80171019192507 -1.01113989768877 96 0.781666424763307 5.12796506872057 5.07150943344045 1.62308939684114e-05 1.43622947340282e-05 7.80939352303488e-05 5.97726280119509e-05 30 3.52904206673877 0.193722553388551 0.15974434836038 0.163320666307609 "P00338"
"LDHB" 1.4569537367214 0.775409549266428 -1.87894737445489 -2.77062804905699 -0.98726669985279 95 1.49463357474006 5.05405472321873 5.24459394274118 1.999874037123e-05 8.58650984123047e-06 8.28584304972273e-05 4.31990746053857e-05 30 3.52904206673877 0.193722553388551 0.601259969093564 0.558365314336346 "P07195"
"LEAP2" 0.479605819312408 0.737976241406921 -0.64989330604744 -1.42618251343486 0.126395901339978 42 0.492009418087729 1.74810448534793 1.81057295579396 0.0906746943226495 0.0791763562074657 0.0329064353737185 0.0286646230140332 30 3.52904206673877 0.193722553388551 0.544608932881087 0.507676986200056 "Q969E1"
"LGALS3BP" 0.667276719624023 0.433906175123104 1.53783642151373 0.687589327246769 2.38808351578068 86 -0.684533876166023 -4.13652321260147 -4.13023836547702 0.000262047235820915 0.00022697574357779 0.000375822523855327 0.000295676762559448 30 3.52904206673877 0.193722553388551 0.188274568809962 0.18884798712351 "Q08380"
"LGMN" 0.132513551941529 0.501445483139094 0.264263128091179 -0.497835664462678 1.02636192064504 17 -0.135940626560707 -0.710823692488597 -0.719570371205 0.482683678801994 0.476775609148369 0.120392100350423 0.116910320399063 30 3.52904206673877 0.193722553388551 0.251447572560599 0.245371824241993 "Q99538"
"LILRA3" 0.0340062493707275 0.808688802870639 -0.0420510946238082 -0.801379419899346 0.71727723065173 2 0.0348857213372117 0.113110423575132 0.117547855930513 0.910696541757033 0.907127275254456 0.190244467859934 0.185364166680389 30 3.52904206673877 0.193722553388551 0.653977579888348 0.605534223030353 "Q8N6C8"
"LINGO1" 0.435734215452188 0.342029848825345 1.27396546514481 0.451180968229197 2.09674996206041 73 -0.447003203782848 -3.42675439656771 -3.31425114767612 0.00179269067196842 0.00221282243473142 0.00139264585564859 0.00159699470025292 30 3.52904206673877 0.193722553388551 0.116984417487488 0.125061358939586 "Q96FE5"
"LMAN1" 0.269163759339497 0.373456677357843 -0.72073623437073 -1.50088869506807 0.0594162263266155 45 0.276124891046553 1.93866013441332 1.90015168641079 0.0620013642690711 0.066040992978552 0.0238960898102135 0.0248064893867144 30 3.52904206673877 0.193722553388551 0.13946988986316 0.145180161317759 "P49257"
"LMAN2" 0.0197327429890929 0.228026325672789 -0.0865371264956873 -0.846098672964373 0.673024419972998 5 0.0202430725491556 0.232770421803958 0.205190340497436 0.817520485386346 0.838664078557029 0.176464421903829 0.176165446612748 30 3.52904206673877 0.193722553388551 0.0519960051998329 0.066913191009559 "Q12907"
"LPA" 0.763318009069889 1.34576281307227 -0.567200996828924 -1.33946551347614 0.20506351981829 38 0.783058992063076 1.52567598007861 1.60286509836801 0.137565168578875 0.118344795781229 0.0465271505898613 0.0404368259791868 30 3.52904206673877 0.193722553388551 1.8110775490482 1.64084561086243 "P08519"
"LRG1" 0.0505544254417725 0.609498852949129 -0.0829442503413406 -0.842480974179466 0.676592473496784 5 0.0518618674790599 0.223106184824952 0.228946248542028 0.824965052981297 0.820301461762957 0.177557441277853 0.173290420996303 30 3.52904206673877 0.193722553388551 0.371488851746304 0.352778363575952 "P02750"
"LRP1" 0.35574293799498 0.226105757667005 1.5733475417238 0.719086603785023 2.42760847966258 87 -0.364943186391402 -4.23204219693524 -3.72094417101319 0.000201082822684709 0.000725220188722438 0.00032224941900956 0.000653146554922613 30 3.52904206673877 0.193722553388551 0.0511238136501703 0.066132800492055 "Q07954"
"LRP11" 0.19086308471716 0.382625026621869 0.498825407219851 -0.270511140344671 1.26816195478437 32 -0.195799198977086 -1.34175706020101 -1.31949981319228 0.189743197537387 0.195941753395726 0.0592072485849905 0.0599327741292173 30 3.52904206673877 0.193722553388551 0.146401910997386 0.151382564404993 "Q86VZ4"
"LRP2" 0.651283214606029 0.351739681289544 1.85160574495974 0.963473962676606 2.73973752724288 95 -0.668126746018254 -4.98051030490817 -4.83852011140921 2.4614530920436e-05 2.86469756694004e-05 8.62916472093218e-05 7.59926972113334e-05 30 3.52904206673877 0.193722553388551 0.12372080339367 0.131088718050627 "P98164"
"LRRC4B" 0.148570136786484 0.927204782752197 -0.160234437472903 -0.920536972404029 0.600068097458223 9 0.152412467910272 0.431003883633073 0.449728200838123 0.669546740679926 0.655800533897807 0.151312053697911 0.146078478045868 30 3.52904206673877 0.193722553388551 0.859708709158549 0.789611473606762 "Q9NT99"
"LSAMP" 0.368303230183423 0.288564076189219 1.27633084147979 0.453319366265563 2.09934231669401 73 -0.377828313722649 -3.43311686397927 -3.21595259448516 0.00176284887987438 0.00287696634489913 0.00137942314024158 0.00191666598783156 30 3.52904206673877 0.193722553388551 0.0832692260669373 0.0948948024181306 "Q13449"
"LTA4H" 0.627325253756389 0.464627907883647 -1.3501669682603 -2.18044229890395 -0.519891637616651 76 0.643549182732848 3.6317237171422 3.65150006102244 0.00103896462113082 0.00088008704892074 0.000890611035230131 0.000755322597935627 30 3.52904206673877 0.193722553388551 0.215879092784335 0.21354704406593 "P09960"
"LTBP1" 0.239019086601217 0.549081072182666 -0.435307459517929 -1.20225232320285 0.331637404166992 28 0.245200614702973 1.1709043860088 1.19357236998528 0.250854114296534 0.241022322072053 0.0732212079564365 0.0704066165404238 30 3.52904206673877 0.193722553388551 0.301490023829266 0.290147142757558 "Q14766"
"LTBP2" 0.124235610661978 0.434302093552134 -0.286058051541638 -1.04864399214237 0.476527889059093 18 0.127448600592891 0.769448397631784 0.768354929031147 0.447643475664226 0.447654619054292 0.113551138805478 0.111076327801012 30 3.52904206673877 0.193722553388551 0.188618308463767 0.189155547047042 "Q14767"
"LTBP3" 0.559644033459292 0.545514648759551 -1.02590101793209 -1.82692842168024 -0.224873614183951 62 0.574117586048757 2.75950245106723 2.81162902526307 0.00977177405068919 0.00817460848838053 0.00533884522186829 0.00453810368321747 30 3.52904206673877 0.193722553388551 0.297586232011256 0.286654237881028 "Q9NS15"
"LTF" 0.953643861671172 0.982765826287919 -0.970367340990329 -1.76709805730859 -0.173636624672072 59 0.978307064990254 2.6101261321447 2.72739105625688 0.0139876699562421 0.0100810047336264 0.00724418361715143 0.00533898869883976 30 3.52904206673877 0.193722553388551 0.965828669319375 0.884561958577013 "P02788"
"LUM" 0.121048039484398 0.596272222299107 0.203008013718399 -0.557926997964056 0.963943025400855 12 -0.124178592229684 -0.546057662143088 -0.559626376494883 0.589064428326551 0.579453972775622 0.138147249748979 0.133558337444512 30 3.52904206673877 0.193722553388551 0.355540563085515 0.338508684803999 "P51884"
"LYNX1" 0.457439436081563 0.656673381426135 0.696601155186335 -0.0821924905737564 1.47539480094643 44 -0.469269766325052 -1.87374080106449 -1.93053158988832 0.0707364731257405 0.0620340646708173 0.026710552283676 0.0235085194518115 30 3.52904206673877 0.193722553388551 0.431219929873635 0.406222549074993 "P0DP58"
"LYVE1" 0.12321152152199 0.46558303267348 -0.264639200476191 -1.02674607417308 0.497467673220698 17 0.126398026388938 0.711835264414232 0.71585161199174 0.482066048657022 0.4790391357868 0.120392100350423 0.117071837142327 30 3.52904206673877 0.193722553388551 0.216767560313434 0.214341997462449 "Q9Y5Y7"
