"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"protein"	"Gene"
-0.742021150766211	-2.83406300289568	-2.92621030222379	0.00814378384575806	0.00611828769387661	0.00463619300930616	0.00360184332486481	30	3.52904206673877	0.193722553388551	0.471287879310175	0.442073214915776	"P01859"	"IGHG2"
-0.453666616728103	-2.95602417081211	-2.92594781083111	0.00601848827968782	0.00612238630718837	0.0035764343608437	0.00360184332486481	30	3.52904206673877	0.193722553388551	0.161931144762031	0.165277295188296	"P05452"	"CLEC3B"
-0.314848369713316	-3.20447384654293	-2.9228731560857	0.00320146612262975	0.00617058755511238	0.00216069366178529	0.00361562134286169	30	3.52904206673877	0.193722553388551	0.0663685206554835	0.0797729518942056	"O60568"	"PLOD3"
0.707536930510083	2.83191195724593	2.91739100113177	0.0081869490023109	0.00625741797033646	0.00464304505229587	0.00365183314354339	30	3.52904206673877	0.193722553388551	0.429152290082639	0.404372535179385	"P60174"	"TPI1"
0.326155770488055	3.15012954488249	2.9105438593068	0.00368143967803793	0.00636748219695035	0.00239783208723899	0.00370126165023432	30	3.52904206673877	0.193722553388551	0.0736997488550794	0.0863325441888527	"O75888"	"TNFSF13"
-0.312920395460462	-3.18881909261198	-2.90766775773071	0.00333322000845322	0.00641425469239929	0.0021998451030564	0.00371365392380772	30	3.52904206673877	0.193722553388551	0.066203458848272	0.0796252633856438	"Q10472"	"GALNT1"
0.735978428249777	2.81427397502159	2.90562088618912	0.00854908679061257	0.00644773836200823	0.00477578784433493	0.00371828482833203	30	3.52904206673877	0.193722553388551	0.470186465695214	0.441087728710024	"P62805"	"H4C1"
1.06901035928312	2.77179698141649	2.89818085967726	0.00948384868684628	0.0065708345815886	0.00521977624376736	0.00377435362108577	30	3.52904206673877	0.193722553388551	1.02261861752641	0.935374577763085	"P02144"	"MB"
-0.524445155534298	-2.87266599823373	-2.89632276844404	0.00740459441060211	0.00660191971133115	0.00424780418049413	0.0037773378242074	30	3.52904206673877	0.193722553388551	0.229140887391459	0.225412991128235	"O00451"	"GFRA2"
-0.330429256231231	-3.11032735666069	-2.89094547111898	0.00407577156519968	0.00669265993449665	0.00258689340679486	0.00381429749332876	30	3.52904206673877	0.193722553388551	0.0775920967345454	0.0898152096390481	"Q8WY21"	"SORCS1"
-0.381176101750436	-2.99648912251621	-2.88600952520557	0.00543776475790477	0.0067769823216578	0.00325729902831667	0.00384732610159007	30	3.52904206673877	0.193722553388551	0.111249641458553	0.119930186968564	"Q96MU8"	"KREMEN1"
-0.582720813944168	-2.82927853109247	-2.88063391793684	0.00824008684619544	0.00686994978717534	0.00465547954904845	0.00388498750482346	30	3.52904206673877	0.193722553388551	0.291636821148434	0.281331022099039	"Q8TAG5"	"VSTM2A"
-0.575485175278763	-2.8177081129316	-2.86709445059306	0.00847741961899313	0.00710943713089404	0.00475355589606317	0.00400489582285397	30	3.52904206673877	0.193722553388551	0.286780078089821	0.276985467237424	"Q86UN2"	"RTN4RL1"
-0.355423264225759	-3.0122468996917	-2.86197105106455	0.00522632196739391	0.00720208566937978	0.00318175428486831	0.00404148251826873	30	3.52904206673877	0.193722553388551	0.0957157204600992	0.106031262298244	"P07711"	"CTSL"
-0.70260891748078	-2.73279355229494	-2.81924029011595	0.0104256834818578	0.00802007952087289	0.00567532235347557	0.00448326011084779	30	3.52904206673877	0.193722553388551	0.454450273249667	0.427007822328364	"A0A075B6P5"	"IGKV2-28"
0.574117586048757	2.75950245106723	2.81162902526307	0.00977177405068919	0.00817460848838053	0.00533884522186829	0.00453810368321747	30	3.52904206673877	0.193722553388551	0.297586232011256	0.286654237881028	"Q9NS15"	"LTBP3"
0.841086984394756	2.70446626407133	2.81134652517749	0.0111637441451146	0.00818039723185071	0.00595483831410859	0.00453810368321747	30	3.52904206673877	0.193722553388551	0.664953675118672	0.61535504810058	"P02538"	"KRT6A"
-0.806030598596858	-2.69176552922175	-2.7945037731754	0.0115102395034762	0.00853253192781774	0.00610962566073306	0.00471552188381976	30	3.52904206673877	0.193722553388551	0.616454895304281	0.571960924536428	"P21246"	"PTN"
0.609104524145387	2.72047932225999	2.78542705164444	0.0107407455008549	0.00872812343380815	0.00581598600021132	0.00480541362051102	30	3.52904206673877	0.193722553388551	0.344639851463476	0.328755308969096	"P63313"	"TMSB10"
-0.381436715956189	-2.85934596949849	-2.77540122347261	0.00765220833297904	0.00894902818629706	0.00437303384967588	0.00489154960965672	30	3.52904206673877	0.193722553388551	0.122344451665757	0.129857231873504	"Q6UX71"	"PLXDC2"
-0.414312490785419	-2.81946863597014	-2.77528467742156	0.00844089828125277	0.00895162652141239	0.00475093790176525	0.00489154960965672	30	3.52904206673877	0.193722553388551	0.148454791807844	0.153219372751357	"P98155"	"VLDLR"
0.47524100526751	2.76254576076164	2.76953091447554	0.00969975050843688	0.00908078240400784	0.00531897832785779	0.00494361048422504	30	3.52904206673877	0.193722553388551	0.203461177135849	0.202436154923525	"P09104"	"ENO2"
0.321604657340345	2.95346569954602	2.76027876118972	0.00605711217235392	0.00929211745965451	0.00358510299456445	0.00503985661078157	30	3.52904206673877	0.193722553388551	0.0815179966875297	0.093327895696559	"Q16706"	"MAN2A1"
-0.424947623827934	-2.78558408714798	-2.75518783097277	0.00917042684294739	0.00941034984621041	0.00506596689652429	0.00508507982396053	30	3.52904206673877	0.193722553388551	0.159996678585241	0.163546437945545	"P41222"	"PTGDS"
-0.73508147150708	-2.65650814757558	-2.74952981703666	0.0125253358546962	0.00954339644343482	0.00660145254165353	0.00513794491642785	30	3.52904206673877	0.193722553388551	0.526406629522724	0.491390535198446	"Q8TBP5"	"FAM174A"
-0.541922567188699	-2.70391206709795	-2.74741809796669	0.0111786582690258	0.00959350046895476	0.00595483831410859	0.00514593109453892	30	3.52904206673877	0.193722553388551	0.276160809988473	0.26748391206605	"Q9UJA9"	"ENPP5"
1.00841898970021	2.61416975685333	2.73337830319188	0.0138541432482042	0.00993289758321915	0.00720003053369462	0.00530846648770192	30	3.52904206673877	0.193722553388551	1.02302715375738	0.935740114210708	"Q6FHJ7"	"SFRP4"
-0.292029144712822	-2.99958398317314	-2.72954421431533	0.00539560727260881	0.0100275068212271	0.00324912686228055	0.00533898869883976	30	3.52904206673877	0.193722553388551	0.06516329608332	0.0786945811762789	"Q9UBR2"	"CTSZ"
0.978307064990254	2.6101261321447	2.72739105625688	0.0139876699562421	0.0100810047336264	0.00724418361715143	0.00533898869883976	30	3.52904206673877	0.193722553388551	0.965828669319375	0.884561958577013	"P02788"	"LTF"
-0.25602618932539	-3.16604795820067	-2.72663754489192	0.003534156314109	0.0100997893101491	0.00231199807600888	0.00533898869883976	30	3.52904206673877	0.193722553388551	0.0449579509105155	0.0606159151059036	"P11362"	"FGFR1"
1.1414301605845	2.58767476370265	2.7126359020021	0.0147509948654618	0.0104548197423768	0.00756075010129784	0.00550671436067532	30	3.52904206673877	0.193722553388551	1.33767930929065	1.21727409443026	"P16402"	"H1-3"
-0.307109264671801	-2.89566237874647	-2.69039703100792	0.00699477404094319	0.0110426380213963	0.00402819500532889	0.00579540524867799	30	3.52904206673877	0.193722553388551	0.0773326141726238	0.0895830384710752	"P55283"	"CDH4"
0.464674393198148	2.67961875046946	2.68854235010665	0.011850974733029	0.011093022224394	0.00626818094654905	0.00579755126797107	30	3.52904206673877	0.193722553388551	0.206739835943607	0.205369724097286	"Q12797"	"ASPH"
-0.411638630382889	-2.71965803032838	-2.68732531807424	0.0107620715093118	0.0111261999301815	0.00581598600021132	0.00579755126797107	30	3.52904206673877	0.193722553388551	0.157498474977131	0.16131117849214	"P41271"	"NBL1"
-0.607833131532309	-2.59888914675128	-2.66785695915788	0.0143650211221373	0.0116696027329239	0.00738830528344539	0.00605906374071868	30	3.52904206673877	0.193722553388551	0.376067609140736	0.356875191679765	"P43652"	"AFM"
-0.48865351812686	-2.63958969839562	-2.66464032487647	0.0130414492735242	0.0117617194395955	0.0068492667033744	0.00606176072145459	30	3.52904206673877	0.193722553388551	0.235614445096125	0.231205185571292	"Q5T1H1"	"EYS"
0.289355991010131	2.91185586509872	2.66360342428317	0.00671912526391315	0.0117915571154977	0.00388445051117942	0.00606176072145459	30	3.52904206673877	0.193722553388551	0.0678887656031311	0.0811331860559406	"P23284"	"PPIB"
1.1164357217544	2.54080511987969	2.66332992347144	0.0164702550196111	0.0117994390106394	0.00827142689069164	0.00606176072145459	30	3.52904206673877	0.193722553388551	1.32738662841558	1.20806475210437	"P02741"	"CRP"
-0.25161985384848	-3.05894219464694	-2.64938193387791	0.00464461551835072	0.0122079322684003	0.00286266787264507	0.00624961149734696	30	3.52904206673877	0.193722553388551	0.04651788639917	0.0620116622485296	"Q02809"	"PLOD1"
-0.56419525760781	-2.57710323541649	-2.63487879171295	0.0151236103340968	0.0126465380683727	0.0077201834227186	0.00645151025641586	30	3.52904206673877	0.193722553388551	0.329509494450952	0.315217471846514	"Q9UI40"	"SLC24A2"
-0.435495003766273	-2.63203409674718	-2.62799079030089	0.0132782622150021	0.0128599108860869	0.00692487229351735	0.00653750195705744	30	3.52904206673877	0.193722553388551	0.188215781027564	0.188795386948759	"Q9NZ53"	"PODXL2"
1.29739464652744	2.48397064381985	2.61020051891399	0.0188023936656393	0.0134264993107922	0.00922520697636694	0.0068018347352434	30	3.52904206673877	0.193722553388551	1.87552988105228	1.69851412272369	"P43320"	"CRYBB2"
0.674950431403202	2.50761552350675	2.59236589942465	0.0177975271195931	0.0140175588733389	0.00881921091154106	0.00707669234865817	30	3.52904206673877	0.193722553388551	0.498074791280514	0.466040716209449	"Q9NS71"	"GKN1"
-0.292751473901396	-2.79443203160324	-2.58901817977867	0.00897442894997556	0.0141311464773715	0.00499469060013817	0.00710943633936518	30	3.52904206673877	0.193722553388551	0.075454262983679	0.0879023899289492	"O15394"	"NCAM2"
0.510285831398171	2.54225979414807	2.58345866373859	0.01641422486618	0.0143216563858607	0.00827113727417903	0.00716410674634761	30	3.52904206673877	0.193722553388551	0.276987304496491	0.268223415305993	"P98095"	"FBLN2"
-0.408383067906414	-2.60253464574157	-2.58298436964656	0.0142415797256853	0.0143380182959092	0.00735016153609465	0.00716410674634761	30	3.52904206673877	0.193722553388551	0.169283690308832	0.17185596110917	"O14793"	"MSTN"
0.425226088303929	2.57592798354022	2.57132651505791	0.0151655679077072	0.0147456388141592	0.0077201834227186	0.00734263163464029	30	3.52904206673877	0.193722553388551	0.187346278693179	0.188017402597771	"P07108"	"DBI"
-0.283525466235475	-2.79013459428529	-2.56639311372261	0.00906912916935586	0.0149213289283633	0.00502863216070652	0.00740484450612846	30	3.52904206673877	0.193722553388551	0.0709915308498649	0.0839093750450783	"P49908"	"SELENOP"
-0.402727961495048	-2.56680977350934	-2.54749089815569	0.0154947717169329	0.0156124630129766	0.00786093875880987	0.00772156223267979	30	3.52904206673877	0.193722553388551	0.169242293321551	0.171818921291094	"Q15818"	"NPTX1"
-0.588395800382803	-2.47358219232591	-2.54164123700575	0.0192601520988287	0.0158322386159931	0.00939525561166699	0.00780380457562173	30	3.52904206673877	0.193722553388551	0.389008543727318	0.368454050295073	"Q9ULX7"	"CA14"
0.419202904107079	2.52351245652479	2.52071446969618	0.0171499696304625	0.0166419480353407	0.00852665442089242	0.00817529592116548	30	3.52904206673877	0.193722553388551	0.189718796990889	0.190140205533495	"P17936"	"IGFBP3"
-0.282889260377187	-2.70391038069113	-2.50437204762438	0.0111787036806576	0.01730051057328	0.00595483831410859	0.00847029284744634	30	3.52904206673877	0.193722553388551	0.0752525180651803	0.0877218793273367	"P29323"	"EPHB2"
0.496549648745433	2.45858616325617	2.49959627297332	0.0199389944864464	0.0174974248473766	0.00953202604555723	0.00853805047734098	30	3.52904206673877	0.193722553388551	0.280431757840929	0.271305328595595	"Q07507"	"DPT"
0.434361026079819	2.47130099533758	2.48280883567331	0.019362031172263	0.018206004138264	0.00939525561166699	0.00885419641652741	30	3.52904206673877	0.193722553388551	0.212384645094747	0.210420398500603	"P30086"	"PEBP1"
0.438867482109791	2.46585506458282	2.48031285571925	0.0196072509032917	0.0183135707407214	0.00943390662933843	0.00887691996516944	30	3.52904206673877	0.193722553388551	0.21777319131376	0.215241782489106	"Q92743"	"HTRA1"
0.525647317068845	2.41780781587297	2.47089137694851	0.0218973267921569	0.0187248568838512	0.0102385151629002	0.0090462239198352	30	3.52904206673877	0.193722553388551	0.324951130619499	0.311138890816033	"Q9BQT9"	"CLSTN3"
-0.371611725604908	-2.50369910292422	-2.46771971094755	0.0179604794862741	0.01886520149177	0.00887048865685954	0.00908394694588821	30	3.52904206673877	0.193722553388551	0.151456268617892	0.155904934245246	"Q9Y2I2"	"NTNG1"
-0.426260111710912	-2.44591236368914	-2.45526329622878	0.0205297415996796	0.019425740326315	0.00972096748316189	0.00932308760034107	30	3.52904206673877	0.193722553388551	0.208804717630948	0.20721727018873	"Q8TEU8"	"WFIKKN2"
-0.441204151465406	-2.42894322310221	-2.44782254275528	0.02134580394949	0.0197677869992535	0.0100436094168718	0.0094561419507128	30	3.52904206673877	0.193722553388551	0.226838703560784	0.223353119725325	"P54756"	"EPHA5"
-0.367609321919956	-2.46931120971563	-2.43477899422255	0.0194512992542239	0.0203806755239239	0.00939525561166699	0.0097174634936466	30	3.52904206673877	0.193722553388551	0.152368109187072	0.156720800592425	"P43234"	"CTSO"
-0.31447548258761	-2.53625255371188	-2.43190491343258	0.016646749657312	0.0205180301020155	0.00833200928902197	0.00975108757015702	30	3.52904206673877	0.193722553388551	0.105696666932093	0.114961681293328	"Q9H4F8"	"SMOC1"
0.644344473288254	2.33947479602534	2.42092461860298	0.0261595270278501	0.0210505883068765	0.01189577126687	0.00997170198564071	30	3.52904206673877	0.193722553388551	0.52152145134098	0.487019538104028	"P01871"	"IGHM"
0.390999803420605	2.42192398115785	2.41164987591611	0.0216919585559369	0.0215101963484188	0.0101743859315514	0.0101564436847355	30	3.52904206673877	0.193722553388551	0.179186285060887	0.180716275160801	"P20908"	"COL5A1"
0.817368249829509	2.29828907237259	2.39848561017419	0.028690803758551	0.0221782295127551	0.012812468458016	0.0104201817396967	30	3.52904206673877	0.193722553388551	0.869558742521998	0.798424758528988	"O60814"	"H2BC12"
0.79178690806063	2.29963002243089	2.39783743854298	0.02860501589151	0.0222116035445832	0.012812468458016	0.0104201817396967	30	3.52904206673877	0.193722553388551	0.815029626791261	0.749635011757638	"Q96IU4"	"ABHD14B"
-0.255514393009284	-2.63604058571808	-2.39600000229223	0.0131521953063187	0.022306460407782	0.00688319305450254	0.0104311415147639	30	3.52904206673877	0.193722553388551	0.0645950524027752	0.0781861470139664	"P08195"	"SLC3A2"
-0.406317475696742	-2.37830115442755	-2.38264281935897	0.0239606767641229	0.0230071547349778	0.0110988956908383	0.010701562706737	30	3.52904206673877	0.193722553388551	0.20066425293963	0.199933616207401	"Q9Y2E5"	"MAN2B2"
-0.338081793989807	-2.43939240971421	-2.3815648178202	0.0208398527045311	0.0230645669815484	0.00983657989031694	0.010701562706737	30	3.52904206673877	0.193722553388551	0.132054417751022	0.138545192059724	"Q5KU26"	"COLEC12"
1.01131948020516	2.27077362927202	2.38081106011567	0.0305032481977296	0.0231047878369992	0.0135005900115535	0.010701562706737	30	3.52904206673877	0.193722553388551	1.36364637992163	1.24050804538475	"Q13231"	"CHIT1"
0.422997325486006	2.35998177906496	2.37539529565504	0.0249763011995421	0.023395651844037	0.0114625521145938	0.010801991638983	30	3.52904206673877	0.193722553388551	0.220866905075598	0.218009872691933	"Q92954"	"PRG4"
0.469336855165368	2.32628059275546	2.3648975316292	0.0269474840753927	0.0239689298222101	0.0122168400280948	0.011031768791538	30	3.52904206673877	0.193722553388551	0.279845176295119	0.270780486688712	"P12110"	"COL6A2"
-0.283215778853643	-2.50145798286293	-2.357234448543	0.0180543431308963	0.0243954126366665	0.00888741836903381	0.0111695958655257	30	3.52904206673877	0.193722553388551	0.0881294721486651	0.0992434915981438	"P40189"	"IL6ST"
-0.262215623463457	-2.55508201039599	-2.35579125245602	0.0159279007098744	0.0244764974056915	0.00805328529930484	0.0111695958655257	30	3.52904206673877	0.193722553388551	0.0724069314813954	0.0851758001001513	"P15529"	"CD46"
0.610596992762139	2.27885960963498	2.35540822226993	0.0299601864922297	0.0244980585758154	0.0133393991025164	0.0111695958655257	30	3.52904206673877	0.193722553388551	0.493567872224983	0.46200816522285	"Q9BSG5"	"RTBDN"
-0.304892622687964	-2.44963877270885	-2.35043354680626	0.0203544045500916	0.0247796544293959	0.00966863832853107	0.011231202506405	30	3.52904206673877	0.193722553388551	0.106503146822215	0.115683276519805	"Q9UBX1"	"CTSF"
-0.408330362622159	-2.34116783029484	-2.35030206589686	0.0260599473941374	0.0247871365998807	0.0118867284960223	0.011231202506405	30	3.52904206673877	0.193722553388551	0.209137039277616	0.207514613887968	"P19961"	"AMY2B"
-0.26278460231614	-2.53418892348859	-2.34229411243482	0.0167273258717764	0.0252467168320064	0.0083443380557114	0.0114040248813313	30	3.52904206673877	0.193722553388551	0.0739255483579297	0.0865345775506179	"P13591"	"NCAM1"
0.455865667183298	2.30571704392888	2.34035471147923	0.0282185059457206	0.0253591729647176	0.0126774671335212	0.0114194672977666	30	3.52904206673877	0.193722553388551	0.2687413244229	0.260845351783769	"P25774"	"CTSS"
-0.396262764794571	-2.31261523733355	-2.31753230673492	0.0277862064843237	0.0267169626200255	0.0125209657055714	0.0119938742555247	30	3.52904206673877	0.193722553388551	0.201851726138841	0.200996103942822	"P01019"	"AGT"
-0.419101505495749	-2.27662215817398	-2.29708553314234	0.0301095756716859	0.0279887675615453	0.0133660142202314	0.0125262750861246	30	3.52904206673877	0.193722553388551	0.23298567921867	0.228853105957247	"O15354"	"GPR37"
0.666892188834873	2.21046618927177	2.29544366624101	0.0348415170925863	0.028093221591874	0.0150631056826764	0.0125345735102795	30	3.52904206673877	0.193722553388551	0.625772121147909	0.580297481684481	"P36980"	"CFHR2"
-0.617815075697513	-2.21436404929746	-2.29268239429164	0.0345452108130203	0.02826968303355	0.0150220875368598	0.0125748514954741	30	3.52904206673877	0.193722553388551	0.535169878666112	0.499231423517842	"Q14050"	"COL9A3"
-0.643415444806002	-2.19878880270162	-2.2807948935743	0.0357428938242082	0.0290408128539128	0.0153195859721631	0.0128785995593786	30	3.52904206673877	0.193722553388551	0.588692675717138	0.547120769963669	"A8MV23"	"SERPINE3"
-0.329904694479749	-2.32409269559154	-2.2768433211566	0.0270802061447312	0.0293013063463534	0.0122398074917399	0.0128972635409312	30	3.52904206673877	0.193722553388551	0.138529670761889	0.144338903372423	"P10721"	"KIT"
-0.302591347305114	-2.3607253331878	-2.27660516550744	0.0249343278492831	0.0293170728342193	0.0114625521145938	0.0128972635409312	30	3.52904206673877	0.193722553388551	0.112952225337612	0.121453568288857	"P49641"	"MAN2A2"
-0.569447408937723	-2.20591883649338	-2.27613693437924	0.0351900754507744	0.0293480931229322	0.0151698281276386	0.0128972635409312	30	3.52904206673877	0.193722553388551	0.458142821928968	0.430311718102021	"Q9BZV3"	"IMPG2"
-0.294834264136374	-2.35220280878678	-2.25973038597883	0.0254192887749833	0.0304538245929419	0.0116300707302765	0.0133429966801205	30	3.52904206673877	0.193722553388551	0.10801375924554	0.117034892012116	"P06280"	"GLA"
-0.237977134699682	-2.469030362726	-2.24087885039501	0.0194639293057531	0.0317703923644775	0.00939525561166699	0.0138781597113557	30	3.52904206673877	0.193722553388551	0.0638690275223319	0.077536538642515	"P78324"	"SIRPA"
-0.236128776581806	-2.46009761681291	-2.23031525887434	0.0198695927838221	0.0325302321731816	0.00952939082051602	0.0141676599808966	30	3.52904206673877	0.193722553388551	0.0633382202507389	0.0770616005838584	"Q24JP5"	"TMEM132A"
-0.253180912524533	-2.39794176678482	-2.22567164312797	0.0229137035613398	0.0328693645425623	0.0106469893326366	0.0142727546449625	30	3.52904206673877	0.193722553388551	0.0766403288896333	0.0889636184933623	"Q8IV08"	"PLD3"
-0.675751504349315	-2.12248473996384	-2.2080416871189	0.0421639815240113	0.0341858916231746	0.0176161078034085	0.0148003770712399	30	3.52904206673877	0.193722553388551	0.696879344027853	0.643920435246715	"Q6UXB8"	"PI16"
-0.253776594394924	-2.36808801423604	-2.2053845220629	0.0245221567170425	0.0343883498955622	0.0113238133521785	0.0148439815604555	30	3.52904206673877	0.193722553388551	0.0789550936694923	0.0910347466591341	"P27797"	"CALR"
0.424173953097713	2.17044303034413	2.20103136759664	0.0380183546408518	0.0347223454411335	0.0161096911800763	0.0149201030698111	30	3.52904206673877	0.193722553388551	0.262581372354094	0.255333754950899	"Q15828"	"CST6"
-0.433525707356054	-2.16578676184392	-2.20042339449618	0.0384042711253956	0.0347692218296968	0.0161812782549622	0.0149201030698111	30	3.52904206673877	0.193722553388551	0.275467916300887	0.266863947720328	"P05543"	"SERPINA7"
0.49137673322406	2.14332507863896	2.19764750529612	0.0403154611194515	0.0349839688005483	0.0169386907657404	0.0149682306781219	30	3.52904206673877	0.193722553388551	0.361348111019882	0.343704969197815	"O94919"	"ENDOD1"
-0.310745282368239	-2.25078186575261	-2.19617888727069	0.031884219413367	0.0350980612645938	0.0140700502963786	0.0149731367545325	30	3.52904206673877	0.193722553388551	0.13104334662798	0.137640539501179	"O75973"	"C1QL1"
-0.370422027726223	-2.18403386506806	-2.18638659565997	0.0369116687962268	0.0358673146125827	0.0156853106705515	0.015256696667492	30	3.52904206673877	0.193722553388551	0.197764153996992	0.197338762226605	"Q96S96"	"PEBP4"
-0.228882627003264	-2.40336499718078	-2.17434226968797	0.0226320538760245	0.0368340615961092	0.0105489819949762	0.0155548343198552	30	3.52904206673877	0.193722553388551	0.0623532217114134	0.0761802763837532	"O00462"	"MANBA"
0.341787986051395	2.19239777132272	2.17423487099266	0.036245012876678	0.0368427853762048	0.0154892582202735	0.0155548343198552	30	3.52904206673877	0.193722553388551	0.167088894183258	0.169892174501842	"P01033"	"TIMP1"
-0.329944074241341	-2.20223443020517	-2.17322732990432	0.0354747771530433	0.0369247154978505	0.0152484872963107	0.0155548343198552	30	3.52904206673877	0.193722553388551	0.154321441681199	0.158468538410499	"Q8WXD2"	"SCG3"
-0.340810922791311	-2.19111619033572	-2.17236869863114	0.0363464586996821	0.036994664654767	0.0154892582202735	0.0155548343198552	30	3.52904206673877	0.193722553388551	0.166329352588165	0.169212577160306	"Q9H3S1"	"SEMA4A"
-0.211212806036918	-2.45093096326103	-2.15449748906837	0.0202939247256625	0.0384775659399211	0.00966863832853107	0.0161318478288157	30	3.52904206673877	0.193722553388551	0.0510564998172604	0.0660725716616793	"P05156"	"CFI"
0.38089616952431	2.12908561652868	2.1426141424203	0.0415704960170154	0.0394926120109717	0.0174169365474541	0.0164822628518995	30	3.52904206673877	0.193722553388551	0.220038999171471	0.217269106609968	"P09486"	"SPARC"
-0.28855208903165	-2.21532009314266	-2.14207396201892	0.0344728807005183	0.0395393122276379	0.0150220875368598	0.0164822628518995	30	3.52904206673877	0.193722553388551	0.116640178321446	0.124753352079124	"Q6UXD5"	"SEZ6L2"
-0.286916960516829	-2.21223229746738	-2.13758425268432	0.0347069803566743	0.0399293602060255	0.0150485601502384	0.0165974360706423	30	3.52904206673877	0.193722553388551	0.115644155330299	0.123862163787048	"P23468"	"PTPRD"
-0.553815541354099	-2.06510158246949	-2.13455369442771	0.0476485127419204	0.0401945677662918	0.0195029043506187	0.0166602099045208	30	3.52904206673877	0.193722553388551	0.49444744983612	0.462795164394541	"P02768"	"ALB"
0.317875959691181	2.16597737139496	2.13167003509729	0.0383884048032311	0.0404483683023586	0.0161812782549622	0.0167179133861933	30	3.52904206673877	0.193722553388551	0.148074488457095	0.152879097580364	"Q14956"	"GPNMB"
0.172194392174639	2.71454405088279	2.12502192603889	0.0108957550806635	0.0410389075491875	0.00586697347114633	0.0169140768254001	30	3.52904206673877	0.193722553388551	0.0276641240061687	0.0451423204205048	"P11021"	"HSPA5"
0.413428120033334	2.09229451038171	2.12362901641532	0.0449753892628446	0.0411636000737997	0.0185526792715461	0.0169176784663089	30	3.52904206673877	0.193722553388551	0.26842755557473	0.260564608139904	"P29966"	"MARCKS"
-0.387056271254369	-2.10296972271321	-2.12183427217711	0.043962840685436	0.0413247590102985	0.0182653441462027	0.0169362049725648	30	3.52904206673877	0.193722553388551	0.232892165668814	0.228769435016392	"P10451"	"SPP1"
-0.58686023453282	-2.03366083277538	-2.10839826871807	0.0509132333177784	0.042549082614493	0.0205241658513554	0.0173891259958822	30	3.52904206673877	0.193722553388551	0.572512560674067	0.532643665299423	"P0DOY2"	"IGLC2"
-0.375530518970172	-2.09175001586025	-2.1057315374193	0.0450275841191915	0.0427958603600488	0.0185526792715461	0.0174411254000069	30	3.52904206673877	0.193722553388551	0.221586662087956	0.218653872909051	"O94910"	"ADGRL1"
0.620956424885301	2.00729759955406	2.08625619787818	0.0538007763976652	0.0446367433080983	0.0213421053408488	0.0181406908375927	30	3.52904206673877	0.193722553388551	0.657917475145576	0.609059431340259	"P20774"	"OGN"
-0.186305366039643	-2.46917095606475	-2.07523022470415	0.0194576057016702	0.0457096180915349	0.00939525561166699	0.0185251128159551	30	3.52904206673877	0.193722553388551	0.0391400260462887	0.0554103459882596	"P52799"	"EFNB2"
-0.234768597886312	-2.23608118370267	-2.07275701037787	0.0329353478083946	0.0459533675937107	0.0144060340256814	0.0185723094327461	30	3.52904206673877	0.193722553388551	0.0757840098486904	0.0881974298507774	"O00533"	"CHL1"
0.348117719599706	2.06433302366942	2.06532609332359	0.0477260612408833	0.0466926227570082	0.0195029043506187	0.018818953459009	30	3.52904206673877	0.193722553388551	0.195508409251975	0.195320442042694	"P55058"	"PLTP"
0.374464485571705	2.03769233868428	2.05568863911228	0.0504838945508212	0.0476669574385916	0.0204062426187514	0.0191587237976253	30	3.52904206673877	0.193722553388551	0.232175691556865	0.228128372163606	"P35443"	"THBS4"
-0.322297482541129	-2.06083091948468	-2.04453374339982	0.0480808400469708	0.0488169634002329	0.0195408091766758	0.0195670406397306	30	3.52904206673877	0.193722553388551	0.168151910402593	0.170843304764275	"Q8NFP4"	"MDGA1"
-0.404953348313143	-2.00144829666413	-2.03510858821316	0.0544605843492755	0.0498075418778088	0.0214895369807271	0.0199093927443297	30	3.52904206673877	0.193722553388551	0.281445260775731	0.272212157009707	"P35858"	"IGFALS"
-0.269963705390429	-2.09861200704394	-2.02505064549725	0.0443737051939661	0.0508840108195053	0.0183848357419951	0.0202841129590032	30	3.52904206673877	0.193722553388551	0.113767746764812	0.122183253400865	"Q0P6D2"	"DIPK1C"
-0.424203118341795	-1.96143928511917	-2.00381218301573	0.059166602276548	0.053224177854533	0.0229816902440752	0.0211591719043315	30	3.52904206673877	0.193722553388551	0.321566409959893	0.308110423149523	"Q99983"	"OMD"
-0.329518170955656	-2.00240944436676	-1.99815202849674	0.0543516813375013	0.0538634888399008	0.0214895369807271	0.0213551403919386	30	3.52904206673877	0.193722553388551	0.186176846239306	0.186971056759845	"P14151"	"SELL"
-0.3042489945348	-2.01934632743988	-1.99418312128669	0.052463722524476	0.0543157605644046	0.0210710716172345	0.0214488303224501	30	3.52904206673877	0.193722553388551	0.156066391194732	0.160029826242754	"Q14515"	"SPARCL1"
-0.269037003306196	-2.06092128096089	-1.99350102022373	0.0480716568528224	0.0543938210536117	0.0195408091766758	0.0214488303224501	30	3.52904206673877	0.193722553388551	0.117158534012313	0.125217149126921	"O94856"	"NFASC"
0.299265787640085	2.01670729668168	1.9876704946231	0.0527540560828057	0.0550650739401419	0.0210951970264739	0.0216549949411187	30	3.52904206673877	0.193722553388551	0.151391364966732	0.155846861917056	"P13796"	"LCP1"
